institution,addr,lat,lng
Chattogram Veterinary and Animal Sciences University,"Zakir Hossain Road, Khulshi, Chittagong, Bangladesh",22.3627629,91.8043304
University Hospital Aachen,"Pauwelsstraße 30, 52074 Aachen, Germany",50.7765625,6.0435386
Claude Bernard University,"1 Brookings Dr, St. Louis, MO 63130, USA",38.6487895,-90.31079620000001
University of Oulu,"Pentti Kaiteran katu 1, 90570 Oulu, Finland",65.0593177,25.4662935
University of Oslo,"Problemveien 7, 0315 Oslo, Norway",59.9399586,10.7217496
National Res earch Centre,"2955 Valmont Rd #300, Boulder, CO 80301, USA",40.0294405,-105.2552033
UFR Sciences et Techniques,"Avenue de l'Université, 76800 Saint-Étienne-du-Rouvray, France",49.3868113,1.0691431
"VIB, Zwijnaarde (Ghent)","Rijvisschestraat 120, 9052 Gent, Belgium",51.0179516,3.6940638
Universidad Complutense de Madrid,"Universidad Complutense de Madrid, Av. Complutense, s/n, 28040 Madrid, Spain",40.4508084,-3.7240832
Instituto de Biociências,"Rua do Matão - Tv. 14 - Butantã, São Paulo - SP, 05508-090, Brazil",-23.5658578,-46.7304644
Cosmogenetech Inc,"14 Seongsuiro 10(sip)-gil, Seongsu 2(i)-ga 3(sam)-dong, Seongdong-gu, Seoul, South Korea",37.540859,127.062136
NHS London,"Central London Community Healthcare NHS Trust, Ground Floor, 15 Marylebone Rd, Marylebone, London NW1 5JD, UK",51.5228364,-0.1514423
Western Australian Neuroscience Research Institute,"Ground, RR Block, QE II Medical Centre, 8 Verdun St, Nedlands WA 6009, Australia",-31.96737269999999,115.8132489
Brest University Hospital,"2 Avenue Foch, 29200 Brest, France",48.3922725,-4.4872279
Auburn University,"Auburn, AL 36849, USA",32.5933574,-85.4951663
Institute of Atomic Energy,"1201 F St NW, Washington, DC 20004, USA",38.8977217,-77.02859360000001
Atma Jaya Catholic University,"Jl. Jend. Sudirman No.51, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia",-6.218603600000001,106.8153289
University of California at Davis School of Medicine,"4610 X St, Sacramento, CA 95817, USA",38.5528379,-121.4526335
Universite du Qutbec & Montreal,"405 Rue Sainte-Catherine Est, Montréal, QC H2L 2C4, Canada",45.5125995,-73.56059549999999
Mazandaran University of Medical Sciences,"Mazandaran Province, Iran",36.7371455,53.0902334
Barnes Jewish Christian Hospital,"12634 Olive Blvd, St. Louis, MO 63141, USA",38.6756387,-90.4681064
Council for Scientific and Industrial Research,"5353 Wayzata Blvd # 607, Minneapolis, MN 55416, USA",44.9695575,-93.3484355
University of Rohde Island,"45 Upper College Rd, Kingston, RI 02881, USA",41.4860647,-71.5308537
Centre Hospitalier Universitaire de Québec [University Hospital Centre of Québec],"2705 Boulevard Laurier, Québec, QC G1V 4G2, Canada",46.7688384,-71.2822928
Kitasato University Medical Center,"6-chōme-１００番地 Arai, Kitamoto, Saitama 364-8501, Japan",36.0105808,139.5144782
Ferdinand-Sauerbruch-Straße,"Ferdinand-Sauerbruch-Straße, 56073 Koblenz, Germany",50.3598423,7.568688
Universititt Wurzburg,"Sanderring 2, 97070 Würzburg, Germany",49.7881814,9.93526
Iowa Cirj. IA,"Iowa City, IA, USA",41.6611277,-91.5301683
Gunma Prefectural Institute of Public Health and Environmental Sciences,"Gunma, Japan",36.5605388,138.8799972
Ulm University,"700 University Ave, Monroe, LA 71209, USA",32.5267122,-92.07317909999999
Immunex Corporation,"8151 Occidental Ave S, Seattle, WA 98108, USA",47.52859000000001,-122.333303
the First Hospital of China Medical University,"China, Liaoning Sheng, Shenyang Shi, Heping Qu, 南京街92号",41.767757,123.391211
Mansura University,"25 شارع الجمهورية، Dakahlia Governorate 35516, Egypt",31.04099489999999,31.3589223
Pennsylvania State University College of Medicine,"500 University Dr, Hershey, PA 17033, USA",40.2643934,-76.6745953
Tokyo University of Marine Science and Technology,"4-chōme-5-7 Kōnan, Minato City, Tōkyō-to 108-8477, Japan",35.6270025,139.7483338
University of Hawaii,"2500 Campus Rd, Honolulu, HI 96822, USA",21.296939,-157.8171118
Atatürk University,"Üniversite Atatürk Üniversitesi Kampüsü, Üniversite, 25030 Yakutiye/Erzurum, Turkey",39.9012306,41.2476604
NIAID,"5601 Fishers Ln, Rockville, MD 20852, USA",39.06332250000001,-77.11207859999999
Westlake Institute for Advanced Study,"China, Zhejiang Sheng, Hangzhou Shi, Xihu Qu, 龙山街18号云栖小镇石",30.1339474,120.0794882
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431, USA",26.3749876,-80.10106329999999
King Fahd University of Petroleum and Minerals,"Academic Belt Rd, Az Zahran 31261, Saudi Arabia",26.3070624,50.1458938
Autoimmune Technologies,"530 Fairview Ave N, Seattle, WA 98109, USA",47.6239314,-122.3339016
Vantaa Research Unit,"Vantaa, Finland",60.29335239999999,25.0377686
National Institute of Public Health and the Environment],"601 N Kelly Ave, Edmond, OK 73003, USA",35.66065820000001,-97.4965672
Bangladesh Livestock Research Institute (BLRI),"Dhaka - Aricha Hwy, Ashulia, Bangladesh",23.8886525,90.2738589
Pondicherry University,"Pondicherry University, Chinna Kalapet, Kalapet, Puducherry 605014, India",12.0182619,79.8568461
Free University of Berlin,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany",52.4543245,13.2934768
Sperimentale dell'Abruzzo e del Molise,"via Campo Boario, 64100 Teramo TE, Italy",42.6553167,13.7110976
Centro Nacional de Biotecnología-CSIC,"Calle Darwin, 3, 28049 Madrid, Spain",40.5445409,-3.6897842
Sri Krishnadevaraya University,"Administrative Building(PG), Anantapur, Andhra Pradesh 515003, India",14.605446,77.6540231
University of Alberta,"116 St & 85 Ave, Edmonton, AB T6G 2R3, Canada",53.5232189,-113.5263186
Protein Sciences Corp,"1000 Research Pkwy, Meriden, CT 06450, USA",41.502752,-72.7626767
Johns Hopkins School of Nursing,"525 N Wolfe St, Baltimore, MD 21205, USA",39.2971971,-76.5906095
University of Puerto Rico -Medical Sciences Campus,"Paseo Dr. Jose Celso Barbosa, San Juan, 00921, Puerto Rico",18.3964683,-66.0745314
Veterinary Hospital Baixo Vouga,"Estrada Nacional 1, 355, Segadães, 3750-742 Águeda, Portugal",40.602087,-8.46341
Frederick Cancer Research Facility,"1050 Boyles St, Frederick, MD 21702, USA",39.43668,-77.43477399999999
Beheshti University of Medical Sciences,"Tehran Province, Tehran, Velenjak، 7th Floor, Bldg No.2 SBUMS, Arabi Ave، Iran",35.8001144,51.3980673
Harvard University Medical School,"25 Shattuck St, Boston, MA 02115, USA",42.3356352,-71.1041786
La Société française de médecine d'urgence,"103 Boulevard de Magenta, 75010 Paris, France",48.878803,2.353589
Hôpital Pontchaillou,"2 Rue Henri le Guilloux, 35000 Rennes, France",48.1200595,-1.6950482
Wroclaw University of Environmental and Life Science,"Norwida 25, 50-375 Wrocław, Poland",51.11142299999999,17.064267
"University of Rome ""La Sapienza""","Piazzale Aldo Moro, 5, 00185 Roma RM, Italy",41.9037216,12.5146978
Hospital San Roque,"3034 State St, Santa Barbara, CA 93105, USA",34.440749,-119.7296866
Sanger Institute,"1001 Blythe Blvd #300, Charlotte, NC 28203, USA",35.2050052,-80.8388224
Technion-Israel Institute of Technology,"Haifa, 3200003, Israel",32.7767783,35.0231271
CHU Estaing,"1 Rue Lucie et Raymond Aubrac, 63003 Clermont-Ferrand, France",45.78542210000001,3.1101608
Evangelisches Krankenhaus Düsseldorf,"Kirchfeldstraße 40, 40217 Düsseldorf, Germany",51.21287659999999,6.7731894
Fu Jen Catholic University,"No. 510號, Zhongzheng Road, Xinzhuang District, New Taipei City, Taiwan 242",25.0334487,121.4334756
QEII Medical Centre,"2100 Avenue de Marlowe, Montréal, QC H4A 3L5, Canada",45.4744921,-73.6066994
Université de Montpellier,"30, Faculté des Sciences de Montpellier, Place E. Bataillon, 34095 Montpellier, France",43.6316206,3.8634485
Ilha do Fundão,"Ilha do Fundão - Cidade Universitária, State of Rio de Janeiro, Brazil",-22.8575674,-43.2303843
Sligo Regional Veterinary Laboratory,"Doonally, Sligo, Co. Sligo, Ireland",54.29481029999999,-8.4390659
Juntendo University,"2-chōme-1-1 Hongō, Bunkyo City, Tōkyō-to 113-8421, Japan",35.70227819999999,139.7611065
Uni-versity of Sevilla,"Calle San Fernando, 4, 41004 Sevilla, Spain",37.3807579,-5.9912307
Incepta Vaccine Ltd,"Dewan Idris Sarak, Savar Union, Bangladesh",23.9101353,90.3031372
tokyo Medical and Dental University (tMDU),"1-chōme-5-45 Yushima, Bunkyo City, Tōkyō-to 113-8510, Japan",35.7014781,139.7642268
St. George's University School of Medicine,"University Centre Grenada, West Indies, True Blue, Grenada",12.0004108,-61.7737202
Acıbadem University,"İçerenköy, Kayışdağı Cd. No:32, 34752 Ataşehir/İstanbul, Turkey",40.97849129999999,29.1103154
Hospital Sant Joan de Deu and University of Barcelona,"Passeig de Sant Joan de Déu, 2, 08950 Esplugues del Llobregat, Barcelona, Spain",41.38422240000001,2.1017302
National Institutes of Health Bethesda,"9000 Rockville Pike, Bethesda, MD 20892, USA",39.0002973,-77.1028602
University of Padua,"Via 8 Febbraio 1848, 2, 35122 Padova PD, Italy",45.406766,11.8774462
Research Institute National Defense Medical College,"3-chōme-1-1 Kusunokidai, Tokorozawa, Saitama 359-0037, Japan",35.787065,139.476132
Sichuan University School of Public Health,"Xiaoxi Rd, Xiao Tian Zhu, Wuhou Qu, Chengdu Shi, Sichuan Sheng, China",30.6413,104.063907
Brno University of Technology,"1 548 Antonínská Brno-střed Brno Česká republika, 601 90 Brno-Brno-střed, Czechia",49.20171999999999,16.6033168
Mater Misericordiae Hospital,"Eccles St, Northside, Dublin 7, D07 R2WY, Ireland",53.3598586,-6.2656689
Commonwealth University Health Systems,"57 N 11th St, Richmond, VA 23298, USA",37.5400695,-77.4299163
National University of Mongolia,"Baga Toirog, Ulaanbaatar 14200, Mongolia",47.9230352,106.9188949
China Conservation and Research Centre for the Giant Panda,"1375 Xiongmao Ave, Chenghua Qu, Chengdu Shi, Sichuan Sheng, China, 610016",30.732969,104.14581
Universidad Nacional de San Antonio Abad del Cuzco A R T I C L E I N F O,"Av. de La Cultura 773, Cusco 08000, Peru",-13.52193,-71.9583208
National University of Kaohsiung,"No. 700號, Gaoxiongdaxue Rd, Nanzih District, Kaohsiung City, Taiwan 811",22.7341433,120.2849143
Sant Anna Hospital,"Viale Papa Pio X, 111, 88100 Catanzaro CZ, Italy",38.9271123,16.5800222
"Eli Lilly and Company, Indianapolis","893 Delaware St, Indianapolis, IN 46225, USA",39.7559112,-86.1530808
US Department of Health and Human Services,"330 C St SW, Washington, DC 20416, USA",38.8866441,-77.0144068
Gazi University Medical Faculty,"Mebusevleri, Dögol Cd. No:37, 06570 Çankaya/Ankara, Turkey",39.933386,32.832066
Texas Children's Hos-pital,"18200 Katy Fwy, Houston, TX 77094, USA",29.7871593,-95.69158060000001
Freie Universitat,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany",52.4543245,13.2934768
The University of Texas Medical Branch at Galveston,"301 University Blvd, Galveston, TX 77555, USA",29.3110749,-94.7777888
ENRM VA Hospital,"Building 61 Springs Rd, Bedford, MA 01730, USA",42.50487589999999,-71.2734301
EHESP,"15 Avenue du Professeur Léon Bernard, 35043 Rennes, France",48.1171286,-1.7036962
Erasmus MC-Sophia Children's Hospital,"Wytemaweg 80, 3015 CN Rotterdam, Netherlands",51.91201969999999,4.4701675
Hokkaido University Graduate School of Medicine,"7 Chome Kita 15 Jonishi, Kita Ward, Sapporo, Hokkaido 060-0814, Japan",43.0775973,141.3421066
Free University and Humboldt-University,"Unter den Linden 6, 10117 Berlin, Germany",52.517883,13.3936551
St Louis Children's Hospital,"1 Childrens Pl, St. Louis, MO 63110, USA",38.63785499999999,-90.265081
The Johnr Hopkinr University. Baltimoro. Maryland,"Baltimore, MD 21218, USA",39.3299013,-76.6205177
Kurukshetra University,"Thanesar, Haryana 136119, India",85.0511288,-179.9999996
University of Virginia Health System,"1215 Lee St, Charlottesville, VA 22908, USA",38.0319129,-78.49918149999999
Nils Koppels Alle,"Nils Koppels Allé, 2800 Kongens Lyngby, Denmark",55.7827055,12.5202992
Oregon Research Institute,"1215 SE 8th Ave, Portland, OR 97214, USA",45.513937,-122.6579913
Al-Hada Armed Forces Hospital,"3394 Al Hada Taif 26792, الهدا 26792, Saudi Arabia",21.3556547,40.2862056
AIST Tsukuba Central 2,"1-chōme-1-1 Umezono, Tsukuba, Ibaraki 305-8560, Japan",36.0614634,140.1338907
University of the Witwatersrand Johannesburg,"1 Jan Smuts Ave, Johannesburg, 2000, South Africa",-26.1928836,28.0304733
Plymouth University Peninsula Schools of Medicine and Dentistry (PUPSMD),"John Bull Building, Plymouth Science Park, Research Way, Plymouth PL6 8BT, UK",50.4157354,-4.1105706
Wolfson College,"Linton Rd, Oxford OX2 6UD, UK",51.7710407,-1.2556339
Università Aldo Moro di Bari,"Università degli Studi di Bari Aldo Moro, Via Edoardo Orabona, 4, 70125 Bari BA, Italy",41.1086624,16.8833411
Shanghai BioChip Co. Ltd,"Shanghai, China",31.230416,121.473701
Fudan University School of Public Health,"Dong'an Rd, Xuhui Qu, Shanghai Shi, China",31.197421,121.451516
Wellington Hospital,"10101 Forest Hill Blvd, Wellington, FL 33414, USA",26.6528161,-80.2051066
Redeemer's University,"Gbongan - Oshogbo Rd, Ede, Nigeria",7.6805789,4.4564781
University Hospital of Wales,"Heath Park Way, Cardiff CF14 4XW, UK",51.5071142,-3.1902633
National Cardiovascular Center Research Institute,"20 Shattuck St # 1319, Boston, MA 02115, USA",42.334832,-71.104315
Onderstepoort Veterinary Institute,"Soutpan Rd, M35, Pretoria, 0110, South Africa",-25.612617,28.171158
Wuhan University Wuhan,"Wuchang District, Wuhan, China",30.538842,114.371067
University of Maryland School of Nursing,"655 W Lombard St, Baltimore, MD 21201, USA",39.2868223,-76.6252186
Instituto Nacional de Saúde Doutor Ricardo Jorge,"Av. Padre Cruz, 1600-407 Lisboa, Portugal",38.7643785,-9.1641535
Hokkaido University Research Center for Zoonosis Control,"5 Chome Kita 8 Jonishi, Kita Ward, Sapporo, Hokkaido 060-0808, Japan",43.0779575,141.340013
Bordesley Green East,"Bordesley Green E, Birmingham, UK",52.478299,-1.8171539
The Forsyth Institute,"245 First St, Cambridge, MA 02142, USA",42.3635819,-71.0790784
Laboratorios LETI,"Calle Del Sol, 5 (Zade Tres Cantos), 28760 Tres Cantos, Madrid, Spain",40.61649449999999,-3.7117961
Ben Gurion University,"שד' בן-גוריון 1, באר שבע, Israel",31.262218,34.801461
Av Prof Lineu Prestes,"Av. Prof. Lineu Prestes - Butanta, São Paulo - SP, Brazil",-23.5677395,-46.7295579
Jinhua Polytechnic,"Wucheng District, Jinhua, Zhejiang, China",29.063067,119.636764
Harvard Vanguard Medical Associates,"133 Brookline Ave, Boston, MA 02215, USA",42.345428,-71.1006669
Bâtiment Génopode,"Génopode, 1015 Ecublens, Switzerland",46.51957160000001,6.574006799999999
"National Heart, Lung and Blood Institute","31 Center Dr, Bethesda, MD 20892, USA",39.0040633,-77.1011249
South Dakota State Universip Brook&s,"1421 Student Union Ln, Brookings, SD 57006, USA",44.3172123,-96.7820165
Gachon University college of Medicine,"1342 Seongnam-daero, Bokjeong-dong, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea",37.4507452,127.1288474
Cranfield University,"College Rd, Cranfield, Wharley End, Bedford MK43 0AL, UK",52.0746136,-0.6282833
Dalian Jiaotong University,"China, Dalian Shi, Shahekou Qu, 辽宁省大连市沙河口区黄河路794号",38.912708,121.5711415
Universitätsmedizin Berlin,"Hessische Str. 3, 10115 Berlin, Germany",52.52902839999999,13.3804722
Justus-Liebig-University Giessen,"Ludwigstraße 23, 35390 Gießen, Germany",50.5804674,8.6771403
Cordoba University ''International Excellence Agrifood Campus,"Córdoba, Spain",37.8881751,-4.7793835
FAO,"30 Rockefeller Plaza, New York, NY 10111, USA",40.7586555,-73.979044
The Hong Kong Institute of Education,"The Hong Kong Institute of Education, Ting Kok, Hong Kong",22.466493,114.193636
University Hospital Großhadern,"Marchioninistraße 15, 81377 München, Germany",48.1106346,11.4699801
Protein Sciences Corporation,"1000 Research Pkwy, Meriden, CT 06450, USA",41.502752,-72.7626767
CHU de Clermont-Ferrand,"1 Rue Lucie et Raymond Aubrac, 63003 Clermont-Ferrand, France",45.78542210000001,3.1101608
Ashoka University,"Ashoka University, Rajiv Gandhi Education City, Sonipat, Haryana 131029, India",28.9455317,77.1023701
Bush Loan,"1030 Fletcher Pkwy, El Cajon, CA 92020, USA",32.8084569,-116.9742503
University of Thessaly,"Αργοναυτών και, Filellinon, Volos 382 21, Greece",39.3576754,22.9506205
Xiantao First People ' s Hospital,"Xiantao, Hubei, China",30.360882,113.423482
University of CaE<forrzia,"Rondebosch, Cape Town, 7700, South Africa",-33.957652,18.4611991
UMDNJ-New Jersey Medical School,"185 S Orange Ave, Newark, NJ 07103, USA",40.7400804,-74.189656
Nagahama Institute of Bio-Science and Technology,"1266 Tamuracho, 田村町 Nagahama, Shiga 526-0829, Japan",35.3570706,136.2802553
Zone Luminy Entreprises,"Parc Scientifique de Luminy, Zone Luminy Entreprise, 163 Avenue de Luminy, case 922, 13009 Marseille, France",43.2351153,5.4388308
§Whitby Mental Health Centre,"700 Gordon St, Whitby, ON L1N 5S9, Canada",43.8490462,-78.9479806
University of Karachi,"Main University Rd, University Of Karachi, Karachi, Karachi City, Sindh 75270, Pakistan",24.9418196,67.12070229999999
Universidad Nacional Aut onoma de M exico,"República de Brasil 33, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06320 Ciudad de México, CDMX, Mexico",19.4379866,-99.1333401
Bahcesehir University,"Yıldız, Çırağan Cd., 34349 Beşiktaş/İstanbul, Turkey",41.042165,29.0092591
University of Maryland School of Medicine,"655 W Baltimore St S, Baltimore, MD 21201, USA",39.2889604,-76.625715
Walter Reed Army Institute of Research,"503 Robert Grant Ave, Silver Spring, MD 20910, USA",39.0056247,-77.0531111
University of Helsinki and Helsinki University Hospital,"Yliopistonkatu 4, 00100 Helsinki, Finland",60.1726348,24.9510419
University Hospital Antwerp,"Wilrijkstraat 10, 2650 Edegem, Belgium",51.15769299999999,4.4108109
Texas Biomedical Research Institute,"8715 W Military Dr, San Antonio, TX 78227, USA",29.440095,-98.6388221
University of Medicine and Dentistry of New Jersey-New Jersey Medical School,"185 S Orange Ave, Newark, NJ 07103, USA",40.7400804,-74.189656
Higher Education Institute of Rab-Rashid,"Tabriz, Iran",38.077278,46.3752507
San Raffaele Hospital,"HELIPORT - Hospital ""San Raffaele"" (MI), c/o Ospedale ""San Raffaele"" (MI), 20132 Milano MI, Italy",45.5043487,9.260267599999999
